,Unnamed: 0,input,output
345,345,"Hi there - thanks very much for picking this up. We definitely only made
one deposit; not sure what your system has done with that. One deposit and
one camper - Abigail Jacoby.

Rob",unactionable
346,346,"Hello.
We just registered our child for this camp. Although we received an email
to confirm we have a scholarship, the website suggested that there is no
scholarship available for this summer. Could you clarify more about this?
We assume this camp is free, but if not, what is the tuition fee?

Sincerely,
Shiho Peko",registration
347,347,"Hi Ann,

Thanks for your reply. BTW, I am a parent. ð

Assigning to a pre-existing class means the class started already, I
assume. Do you think the student will be able to catch up with the
pre-existing class? If not, how to make it up?

What is your make-up policy if the student has a conflict?

Does your summer session cover the same topics in the same depth as the
after school program?



- Beiwen",program_info
348,348,"Hi there,

I found your website while searching online. I am interested in your year
around program. As per your website, it can start anytime. How does it
work? For example, can I register now and start from June? If so, basically
I can finish by end of May next year, correct? Will I be able to pick a day
in the week to have the lecture or the day is fixed?

Looking forward to hearing from you soon.


Thanks,

- Beiwen",program_info
349,349,"Thank you, looking forward to it!",unactionable
350,350,Thank you for the great news!,unactionable
351,351,"Hello,

Thank you for your reply! I have sent them an email and am attaching the
screenshot of it to this email.

Thank you,
AI Ambassador
Khushi Jain",unactionable
352,352,"Hello,

I am attaching the screenshots of the emails I sent to clubs/organizations
for this weekâs challenge (since my school email wonât allow emails to be
sent to outside organizations).
Also, I was wondering if I could send an email to SmartGaon Development
Foundation. I am also a part of this NGO. Although this organization is
international, I think it would be beneficial to reach out to them as one
of the parts our organization works on is coding. Could you please let me
know if I can go ahead and send an email to them as well?

Thank you,
AI Ambassador,
Khushi Jain",others
353,353,"Hi, Everyone,

No one informed us about the first day of  first class with the instructor.

When will be the first class? Please let us know asap. James has not got
any free trial and we have already been charged.

Thank you,

Min",program_info
354,354,"Has the AI program started yet?

I was charged $199 ,  and no one informed that James can start the free
trial yet.

How can he start the free trial? What's the link?

Please let us know, so that James can try.

Thank you,

Min",program_logistics
355,355,"James has filled out the form tody.
Please let me know what else you need.

Thank you,

Min",unactionable
356,356,"James is on the field trip, He will come back next Tuesday and fill ou
the form.

Thank you,

Min",unactionable
357,357,"Hi Rich,
One of the main reasons I decided to unenroll was because of the classroom environment. In most of the classes it was mainly the teacher talking and the students (including myself) did not engage as much. This was probably because we were used to a classroom environment where the teacher leads on and the course doesnât depend on us. It took us as a class more than 4 months to finalize on a project because we did not have deadlines and I noticed that the campâs end was extended to January instead of August. Something that would help in the future is placing students in classes based on their skill level/level of knowledge on the subject instead of grade level because it was pretty difficult catching up with learning python and there were many times where I did not know whether or not I should have been familiar with a subject/topic. Another thing that would be beneficial is meeting more often during the week for shorter durations; I would always forget that I was even taking the course because I would do the homework the same day and then a whole week would pass by. Overall, the teachers and community were very helpful but there was really no structure in the classes. 
Thank you,
Sanjana",unactionable
358,358,"Hello,
I hope this email finds you well. I am emailing you because I wanted to
unenroll from AI Camp. I really enjoyed the course but the classes were not
fit for me.
Thank you,
Sanjana",program_logistics
359,359,Thank you so much for the great news!,unactionable
360,360,"No problem, thank you!",unactionable
361,361,Thank you for the information!,unactionable
362,362,"Hello Dr. Zhang
I really enjoyed today's session and can you please send me the session
recording

Rishi Sheth",program_logistics
363,363,"Hello Mr.Duffy
Recently I have signed up for your Ai-Camp Program. I just realized that I
might not get the emails because I used my school email. I did not have a
personal email at the time and I did not realize that our school put a
setting so we can not get emails outside of the school district. If you can
please send the zoom link and scheduling about Ai-Camp (Today's Session
7/12-7/15)  to this email rishi.sheth2006@gmail.com.

Sorry for The Confusion
Rishi Sheth",program_logistics
364,364,"Hey,
I am Rohan Banerjee from Kolkata, India.
I am highly interested in you summer camp program; I am currently a high
school student and I cannot afford the course on my own. So I want to if I
can get a financial aid or a wavier.
I really wanted to join this program.

With regards
Rohan Banerjee
Kolkata, India",scholarship
365,365,"Hi,

I got an email about the AI camp starting next Monday, but my session
starts on July 26th. Do I still have to go to the zoom meeting?

Thank you!",others
366,366,"[image: image.png]
[image: image.png]
Hey so my mom paid for the ai camp a whale ago yet I still see this. I also
haven't been receiving too many emails about the ai camp. Is there some
kind of issue? Or will it be fixed once ai camp starts.",others
367,367,"Hello,
Having spotted this search post, intrigued to explore this adventure.

Recent project was a social campaign. with a Washington DC economic
development firm. A public service type campaign amid the Reopens, attuned
to Main Street hyper-local + international FDI, and included LinkedIn and
Twitter campaign. Posts were evergreen and still maintain pleasant metrics.
( this firm also has Canadian presence )

Other assorted economic development backgrounder includes:

   - Social media management/ business development for a DC-based  economic
   development firm + newsletter management.
   - A DC based global business magazine: public affairs/ sales that was
   partnered with a national economic development association and co-partnered
   a national awards campaign. My tasking included building out a national
   data base of EDA firms, oil/ gas and Ports/ Airports + RFP presentations.
   *Or view the LinkedIn company page: PSDGlobal
   - Tampa digital marketing accreditation site: freelance projects, blogs,
   white papers and economic development thumbnails.
   - Augusta CVB: scriptwriter for internal corporate video presentation.
   - Williamsburg, VA veterans organization included social media area
   promotion and site selection

Social media endeavors have included building/ managing social platforms +
conventional press release and media campaigns. This includes creating,
populating, cultivating new or existing social pages across the social
spectrum as well as blogs, press releases and partnering collaborations are
also essential.
Creative portfolio is available upon request.

Arts

   - SMM for a premiere arts subscription company featuring monthly curated
   Collection of world class fine art medium  *recently topping 1.5million
   milestone at Pinterest
   -  PR volunteer with a prominent DC arts/ museum organization: this
   included promotional efforts of major national exhibition itinerary +
   liaison with host museums.
   - Prestigious fine art golf anthology -- including collaboration with
   Paris/ Swiss based consultant
   - Conference marketing for a London-Milan based art curator
   - Georgetown gallery director: this included representing the gallery at
   prominent previews, openings and other community events in The District.
   - Consultant to a major DC


Tourism

   - Award-winning London based Tourism app.  SMM, blogs, PR. Assorted
   stateside contacts of CVBs  Aligned with international Tourism
   organizations and also amenable to partnering.
   - Greek Tourism: SMM/ blogs, MailChimp, Medium.
   - Cancun culinary tourism: A star chef with designer hacienda and
   private cooking classes + sustainable garden/ orchards. The chef was
   invited to participate in UN sustainable conference hosted in Cancun, and
   also represented Mexico at an international tourism conference. Tasking
   included: SMM, press releases + other partnering outreach.
   - Caribbean NGO: Mostly SMM + branding factors.
   - Luxury luggage: Toronto based with world class elevated niche + focus
   on cultivating Travel & Tourism, Hotels & Destinations. Canadian CVB

Health care

   - Dental Clinic: DC based specialty clinic ( sleep topics ) affiliate
   links with State Dept programs and NFL Players Union.  Tasking: social
   media, blogs, newsletters
   - Medication Management start-up: DC area start-up focusing on
   Medication Management + also AI, wearables and VC.  Tasking: social
   media and blogs.
   - Life sciences: economic development research for an international
   medical product provider
   - A veterans home organization in the Williamsburg VA area.

Recent PR/ SMM campaigns have included:

   - SMM historical project: Shakespeare historical anthology + cultivating
   London influencers
   - Economic Development: SMM and curated content for an international
   economic development newsletter.
   - Economic Development: PSA + Tourism office copy for major coastal
   destination video presentation.
   - Culinary
   - Healthcare
   - Luxury retail: bespoke mens footwear, luggage

Other freelance campaigns of note

   - Assistant to the Publisher: The Green Book: The Social List of
   Washington
   - Publicist/soft launch efforts for a high profile sports author
   - PR/ SMM for a high-tech mobile app launch
   - SMM for an iPhone app aligned with high profile historical venue.


Your kind consideration is most appreciated.
Thank you and kindest regards,

Chrissie Loomis

919.592.8491
202.285.6712
*voice mail is most appreciated.

  LinkedIn: linkedin.com/pub/chrissie-loomis/4/38/2bb
  Twitter: @chrissieloomis
  Instagram: instagram.com/chrissieloomis",others
